sample_id,event_index,cell_type
003,2470,Lym
003,2471,F
003,2472,Gra
003,2473,F
003,2474,F
003,2475,F
003,2476,F
003,2478,Gra
003,2479,Gra
003,2480,F
003,2481,Gra
003,2483,Gra
003,2484,Gra
003,2487,F
003,2488,Gra
003,2489,Gra
003,2490,Gra
003,2491,F
003,2492,Gra
003,2494,Lym
003,2495,C
003,2497,Lym
003,2498,Gra
003,2500,C
003,2504,F
003,2506,Gra
003,2507,F
003,2508,Lym
003,2509,F
003,2510,Gra
003,2512,Gra
003,2513,C
003,2514,Gra
003,2515,Mono
003,2516,C
003,2520,Gra
003,2521,Gra
003,2522,Gra
003,2523,F
003,2524,Gra
003,2525,F
003,2527,F
003,2530,F
003,2531,Lym
003,2532,Lym
003,2533,Gra
003,2534,Lym
003,2535,Gra
003,2537,Gra
003,2538,Gra
003,2540,F
003,2542,F
003,2543,G
003,2544,Gra
003,2545,F
003,2547,Gra
003,2549,F
003,2550,Gra
003,2554,Lym
003,2555,Gra
003,2557,Gra
003,2558,F
003,2559,Lym
003,2563,Mono
003,2564,Gra
003,2565,Gra
003,2567,Lym
003,2569,F
003,2571,F
003,2572,F
003,2573,Gra
003,2574,Lym
003,2575,G
003,2576,F
003,2578,Gra
003,2579,F
003,2580,C
003,2583,Gra
003,2584,F
003,2585,Gra
003,2586,Gra
003,2588,Lym
003,2589,Gra
003,2590,Gra
003,2591,Gra
003,2592,F
003,2594,Gra
003,2598,H
003,2599,Gra
003,2600,Gra
003,2601,Gra
003,2603,F
003,2607,F
003,2608,Gra
003,2609,Gra
003,2611,Gra
003,2614,Lym
003,2615,F
003,2616,Gra
003,2619,F
003,2620,Gra
003,2622,Gra
003,2623,F
003,2625,F
003,2626,Gra
003,2627,Gra
003,2628,Gra
003,2631,H
003,2632,Gra
003,2633,F
003,2634,Gra
003,2636,Gra
003,2637,Gra
003,2638,Gra
003,2639,G
003,2640,Gra
003,2641,Gra
003,2642,Lym
003,2643,Gra
003,2644,F
003,2645,Lym
003,2646,Gra
003,2647,F
003,2648,Gra
003,2649,Lym
003,2650,Gra
003,2651,Gra
003,2652,Gra
003,2653,G
003,2654,Gra
003,2655,Gra
003,2656,G
003,2657,F
003,2658,Gra
003,2659,F
003,2660,F
003,2661,Gra
003,2663,Gra
003,2664,F
003,2666,F
003,2667,F
003,2669,F
003,2670,Gra
003,2672,F
003,2673,F
003,2676,Gra
003,2677,C
003,2678,F
003,2680,Lym
003,2682,Gra
003,2683,Gra
003,2684,Gra
003,2685,F
003,2687,Gra
003,2688,Gra
003,2689,F
003,2690,Gra
003,2692,Gra
003,2693,Lym
003,2694,F
003,2695,Gra
003,2697,F
003,2698,F
003,2700,Gra
003,2701,F
003,2703,F
003,2704,F
003,2705,Gra
003,2706,F
003,2708,Gra
003,2709,F
003,2711,F
003,2712,F
003,2713,F
003,2714,F
003,2715,G
003,2717,F
003,2719,Gra
003,2720,Gra
003,2721,Gra
003,2723,F
003,2724,F
003,2726,Gra
003,2727,F
003,2728,Gra
003,2729,Lym
003,2730,Gra
003,2731,F
003,2733,Gra
003,2736,H
003,2737,F
003,2740,Gra
003,2741,Gra
003,2742,F
003,2743,Gra
003,2744,F
003,2746,Gra
003,2748,Gra
003,2749,F
003,2750,F
003,2751,Gra
003,2753,Gra
003,2754,F
003,2756,Gra
003,2757,F
003,2758,F
003,2760,F
003,2761,Gra
003,2762,F
003,2763,F
003,2764,F
003,2765,F
003,2766,Gra
003,2767,Lym
003,2768,F
003,2769,H
003,2771,F
003,2772,F
003,2774,F
003,2775,F
003,2776,Gra
003,2777,F
003,2779,Gra
003,2781,Gra
003,2782,F
003,2783,F
003,2784,F
003,2786,F
003,2789,H
003,2790,F
003,2791,F
003,2795,Gra
003,2796,F
003,2798,F
003,2799,Gra
003,2801,Gra
003,2802,Gra
003,2804,C
003,2805,Lym
003,2806,Gra
003,2808,F
003,2811,Gra
003,2812,Gra
003,2813,F
003,2815,Gra
003,2816,Lym
003,2818,Lym
003,2819,Gra
003,2820,F
003,2822,Gra
003,2823,Gra
003,2824,F
003,2825,Gra
003,2826,F
003,2827,Gra
003,2828,F
003,2830,F
003,2833,Lym
003,2834,F
003,2836,Gra
003,2837,F
003,2838,Gra
003,2839,Gra
003,2840,H
003,2841,F
003,2842,F
003,2844,Gra
003,2845,Gra
003,2846,Gra
003,2847,Lym
003,2848,H
003,2849,F
003,2851,Gra
003,2852,Gra
003,2853,F
003,2854,Gra
003,2855,Lym
003,2856,F
003,2858,Gra
003,2859,H
003,2860,Gra
003,2862,F
003,2864,Gra
003,2865,Gra
003,2867,Lym
003,2869,F
003,2871,Gra
003,2873,F
003,2875,Lym
003,2876,Gra
003,2877,Gra
003,2878,F
003,2879,G
003,2880,F
003,2881,F
003,2882,F
003,2886,Gra
003,2889,Lym
003,2893,Lym
003,2894,Lym
003,2895,F
003,2896,F
003,2897,F
003,2899,F
003,2901,Gra
003,2902,F
003,2903,F
003,2904,F
003,2906,F
003,2908,F
003,2911,Gra
003,2912,Gra
003,2913,F
003,2918,Gra
003,2920,F
003,2922,Gra
003,2923,Gra
003,2924,F
003,2926,F
003,2929,F
003,2930,F
003,2931,C
003,2934,Gra
003,2936,F
003,2937,F
003,2939,Gra
003,2941,Gra
003,2943,F
003,2944,F
003,2945,Lym
003,2947,F
003,2950,F
003,2951,Lym
003,2952,Gra
003,2953,Gra
003,2954,Gra
003,2955,F
003,2957,F
003,2958,C
003,2959,F
003,2960,F
003,2962,H
003,2963,F
003,2966,G
003,2967,Lym
003,2968,F
003,2969,F
003,2970,Gra
003,2972,F
003,2973,Gra
003,2976,H
003,2977,F
003,2978,F
003,2979,Gra
003,2981,F
003,2982,F
003,2983,F
003,2985,Gra
003,2986,F
003,2987,F
003,2988,F
003,2989,Gra
003,2992,F
003,2997,H
003,2998,Gra
003,2999,F
003,3002,F
003,3005,Gra
003,3006,F
003,3007,F
003,3008,Gra
003,3009,F
003,3011,Gra
003,3012,Lym
003,3013,F
003,3014,Gra
003,3016,Lym
003,3017,Gra
003,3018,Gra
003,3019,Gra
003,3020,Gra
003,3022,C
003,3023,Lym
003,3025,Gra
003,3026,F
003,3027,F
003,3028,F
003,3030,Lym
003,3031,Gra
003,3032,C
003,3033,G
003,3034,Gra
003,3035,Gra
003,3037,Gra
003,3038,F
003,3040,F
003,3042,F
003,3043,C
003,3044,F
003,3046,Gra
003,3047,H
003,3048,Gra
003,3049,G
003,3050,F
003,3051,F
003,3054,H
003,3055,H
003,3056,F
003,3059,Lym
003,3060,F
003,3061,Gra
003,3062,Gra
003,3063,F
003,3064,F
003,3065,F
003,3066,Gra
003,3067,Gra
003,3068,F
003,3069,Lym
003,3072,Gra
003,3073,Gra
003,3074,F
003,3075,H
003,3076,Lym
003,3078,F
003,3079,Gra
003,3081,Gra
003,3082,Gra
003,3083,Gra
003,3084,Gra
003,3085,Gra
003,3087,F
003,3089,F
003,3091,F
003,3092,Gra
003,3093,Lym
003,3095,Gra
003,3096,H
003,3097,F
003,3098,Gra
003,3099,F
003,3100,F
003,3101,G
003,3102,F
003,3104,F
003,3105,F
003,3106,Lym
003,3108,Gra
003,3109,F
003,3110,F
003,3111,Gra
003,3112,Gra
003,3113,F
003,3114,Gra
003,3115,F
003,3116,Gra
003,3117,Gra
003,3119,Gra
003,3121,F
003,3122,Gra
003,3123,Gra
003,3124,H
003,3125,H
003,3126,Gra
003,3128,Lym
003,3129,Gra
003,3130,F
003,3132,F
003,3133,F
003,3136,Gra
003,3137,Gra
003,3138,H
003,3140,F
003,3141,F
003,3142,F
003,3145,F
003,3146,G
003,3147,Gra
003,3148,F
003,3149,F
003,3151,Lym
003,3152,F
003,3153,F
003,3154,F
003,3155,Gra
003,3156,Gra
003,3157,Lym
003,3159,F
003,3160,Lym
003,3161,Gra
003,3162,F
003,3163,H
003,3164,F
003,3165,F
003,3167,Gra
003,3168,Gra
003,3171,Gra
003,3172,F
003,3173,Gra
003,3174,F
003,3177,Gra
003,3179,Gra
003,3180,F
003,3181,F
003,3182,F
003,3183,Lym
003,3184,F
003,3185,Gra
003,3186,F
003,3187,Gra
003,3191,Gra
003,3193,F
003,3195,Lym
003,3196,Gra
003,3197,Gra
003,3199,F
003,3202,Gra
003,3203,F
003,3204,Gra
003,3205,Gra
003,3206,Gra
003,3208,F
003,3210,C
003,3211,Lym
003,3212,Gra
003,3213,Lym
003,3214,Lym
003,3216,Gra
003,3219,Lym
003,3221,Lym
003,3223,F
003,3227,F
003,3228,Lym
003,3232,Gra
003,3234,Lym
003,3235,F
003,3236,Gra
003,3237,Gra
003,3238,F
003,3239,Gra
003,3240,Gra
003,3241,Lym
003,3242,F
003,3243,Gra
003,3244,F
003,3245,C
003,3246,F
003,3247,G
003,3248,G
003,3249,F
003,3250,Gra
003,3251,F
003,3252,F
003,3253,Gra
003,3254,F
003,3255,F
003,3256,Gra
003,3258,Gra
003,3260,Gra
003,3262,Gra
003,3264,F
003,3265,Gra
003,3266,F
003,3267,Gra
003,3268,Gra
003,3270,F
003,3271,F
003,3272,Gra
003,3273,Gra
003,3274,F
003,3275,F
003,3276,Gra
003,3277,F
003,3278,F
003,3280,F
003,3282,H
003,3284,Gra
003,3285,F
003,3287,F
003,3289,Gra
003,3290,C
003,3292,Gra
003,3293,F
003,3295,F
003,3296,F
003,3298,Gra
003,3300,Gra
003,3301,Gra
003,3302,Gra
003,3303,G
003,3305,Gra
003,3306,F
003,3307,Gra
003,3308,Gra
003,3309,Gra
003,3310,F
003,3311,F
003,3313,F
003,3314,Gra
003,3316,Lym
003,3318,Gra
003,3320,Gra
003,3321,F
003,3322,C
003,3324,Lym
003,3325,Gra
003,3326,F
003,3330,F
003,3333,Gra
003,3334,F
003,3337,Gra
003,3339,Gra
003,3340,F
003,3341,Gra
003,3342,F
003,3343,Gra
003,3344,Lym
003,3345,Gra
003,3348,Gra
003,3349,F
003,3352,Gra
003,3354,Gra
003,3355,Gra
003,3357,F
003,3360,F
003,3361,Gra
003,3362,Gra
003,3363,Gra
003,3364,Gra
003,3365,F
003,3366,F
003,3367,Gra
003,3369,F
003,3370,Gra
003,3371,F
003,3372,F
003,3373,Gra
003,3376,Gra
003,3378,Gra
003,3379,F
003,3380,Gra
003,3381,F
003,3383,Gra
003,3385,H
003,3387,Gra
003,3389,F
003,3390,Gra
003,3393,Gra
003,3394,Lym
003,3395,Lym
003,3396,Gra
003,3397,Lym
003,3398,H
003,3400,Gra
003,3401,F
003,3402,Gra
003,3403,Gra
003,3404,F
003,3406,H
003,3407,F
003,3408,Gra
003,3409,F
003,3412,F
003,3414,F
003,3415,F
003,3416,F
003,3417,Gra
003,3418,F
003,3419,Gra
003,3421,Gra
003,3422,Gra
003,3423,Gra
003,3425,F
003,3426,Gra
003,3427,Gra
003,3428,F
003,3429,F
003,3430,F
003,3431,F
003,3432,Gra
003,3436,Gra
003,3438,F
003,3440,F
003,3441,Lym
003,3443,Mono
003,3444,F
003,3445,Gra
003,3446,F
003,3447,H
003,3449,Gra
003,3450,Gra
003,3451,Gra
003,3452,F
003,3454,Gra
003,3455,F
003,3456,Gra
003,3457,F
003,3459,Gra
003,3460,F
003,3462,H
003,3464,Gra
003,3466,H
003,3467,Gra
003,3469,Gra
003,3470,Lym
003,3471,Gra
003,3472,Lym
003,3474,F
003,3475,F
003,3476,Gra
003,3477,Gra
003,3478,F
003,3479,Gra
003,3480,Lym
003,3481,Lym
003,3482,Gra
003,3483,Gra
003,3484,F
003,3486,F
003,3487,Gra
003,3489,Gra
003,3490,Gra
003,3491,Gra
003,3492,C
003,3494,F
003,3496,F
003,3498,F
003,3499,Gra
003,3503,Lym
003,3505,F
003,3507,F
003,3508,F
003,3509,Lym
003,3510,F
003,3511,G
003,3512,F
003,3513,F
003,3514,Gra
003,3515,Gra
003,3516,G
003,3517,F
003,3518,F
003,3519,F
003,3520,Gra
003,3524,F
003,3525,Gra
003,3526,F
003,3527,C
003,3529,F
003,3531,Gra
003,3532,F
003,3533,Gra
003,3536,Mono
003,3537,G
003,3539,G
003,3540,Gra
003,3541,Gra
003,3542,Gra
003,3543,F
003,3544,Lym
003,3545,Lym
003,3546,F
003,3548,Gra
003,3549,Gra
003,3552,F
003,3553,F
003,3554,H
003,3555,Lym
003,3556,G
003,3557,F
003,3558,Gra
003,3559,F
003,3561,F
003,3562,H
003,3563,C
003,3564,F
003,3565,Gra
003,3566,F
003,3567,F
003,3569,F
003,3570,F
003,3571,G
003,3574,C
003,3575,Gra
003,3577,F
003,3578,F
003,3579,F
003,3580,Gra
003,3583,Gra
003,3584,F
003,3585,Gra
003,3586,F
003,3587,F
003,3589,F
003,3590,G
003,3591,F
003,3592,Gra
003,3593,Gra
003,3594,F
003,3596,Gra
003,3597,Gra
003,3598,Gra
003,3600,F
003,3601,C
003,3602,Gra
003,3604,Lym
003,3605,Lym
003,3607,F
003,3608,F
003,3609,Gra
003,3611,Lym
003,3612,Gra
003,3613,Gra
003,3614,Lym
003,3615,Gra
003,3616,G
003,3618,Gra
003,3619,F
003,3620,Gra
003,3621,F
003,3622,F
003,3623,Lym
003,3625,Gra
003,3626,Gra
003,3628,F
003,3630,F
003,3631,Gra
003,3634,Lym
003,3637,Lym
003,3638,F
003,3640,Gra
003,3641,F
003,3642,Lym
003,3643,Gra
003,3644,Lym
003,3645,C
003,3646,F
003,3647,Gra
003,3648,F
003,3650,F
003,3651,F
003,3652,F
003,3653,Lym
003,3654,Gra
003,3655,Gra
003,3656,Gra
003,3658,Gra
003,3660,Lym
003,3661,Gra
003,3663,F
003,3664,Gra
003,3665,Gra
003,3666,Gra
003,3667,F
003,3668,F
003,3669,Gra
003,3671,Gra
003,3672,Gra
003,3674,F
003,3675,F
003,3676,F
003,3678,Gra
003,3680,Lym
003,3683,F
003,3684,Lym
003,3685,F
003,3687,G
003,3689,Gra
003,3690,Gra
003,3691,Gra
003,3693,Gra
003,3694,F
003,3695,Gra
003,3696,Lym
003,3698,Mono
003,3700,H
003,3701,Gra
003,3702,Gra
003,3704,H
003,3705,Gra
003,3706,F
003,3707,F
003,3709,F
003,3710,F
003,3711,Gra
003,3712,Lym
003,3713,Gra
003,3716,F
003,3717,F
003,3718,Lym
003,3720,F
003,3721,Gra
003,3723,Gra
003,3724,F
003,3725,Gra
003,3726,F
003,3727,F
003,3728,F
003,3729,F
003,3730,Gra
003,3731,Gra
003,3733,Gra
003,3734,F
003,3735,Gra
003,3736,F
003,3737,F
003,3738,Gra
003,3739,F
003,3740,F
003,3744,Gra
003,3745,F
003,3746,Gra
003,3749,Gra
003,3751,Gra
003,3752,Mono
003,3754,Gra
003,3755,F
003,3757,F
003,3760,C
003,3761,F
003,3762,F
003,3763,Gra
003,3764,F
003,3765,Lym
003,3766,Gra
003,3768,Gra
003,3769,F
003,3770,Gra
003,3772,Gra
003,3774,Gra
003,3775,Gra
003,3776,C
003,3777,Gra
003,3778,Lym
003,3780,G
003,3782,F
003,3783,Gra
003,3784,Gra
003,3785,Gra
003,3786,Gra
003,3787,F
003,3788,F
003,3789,F
003,3790,Gra
003,3793,Gra
003,3795,F
003,3796,F
003,3797,F
003,3799,F
003,3800,Gra
003,3801,F
003,3802,Gra
003,3803,Gra
003,3806,F
003,3807,Gra
003,3808,F
003,3809,Gra
003,3811,Gra
003,3812,F
003,3813,Gra
003,3814,Gra
003,3815,Gra
003,3816,Gra
003,3817,Gra
003,3819,F
003,3820,Gra
003,3822,F
003,3823,Gra
003,3824,F
003,3826,G
003,3828,F
003,3829,Lym
003,3830,Gra
003,3832,F
003,3833,F
003,3834,Gra
003,3835,Lym
003,3836,Gra
003,3837,Lym
003,3838,F
003,3840,Gra
003,3841,Lym
003,3842,Gra
003,3843,Gra
003,3844,Gra
003,3845,Gra
003,3846,F
003,3847,C
003,3849,Gra
003,3850,Gra
003,3851,F
003,3854,F
003,3857,F
003,3858,F
003,3859,F
003,3860,G
003,3861,Gra
003,3863,Gra
003,3864,F
003,3865,Gra
003,3866,F
003,3867,F
003,3868,Gra
003,3869,F
003,3870,F
003,3871,Gra
003,3873,F
003,3875,Gra
003,3878,Gra
003,3879,Gra
003,3880,F
003,3882,F
003,3883,F
003,3884,Gra
003,3885,Gra
003,3886,F
003,3888,Gra
003,3889,F
003,3890,Lym
003,3891,Gra
003,3892,G
003,3893,Gra
003,3894,Gra
003,3895,Gra
003,3896,Gra
003,3897,Gra
003,3898,Gra
003,3899,Gra
003,3900,F
003,3901,Gra
003,3902,Gra
003,3903,F
003,3904,F
003,3906,Gra
003,3907,Gra
003,3908,F
003,3909,F
003,3910,F
003,3912,Gra
003,3913,F
003,3917,F
003,3918,F
003,3919,G
003,3921,F
003,3923,F
003,3924,F
003,3925,F
003,3926,Gra
003,3927,F
003,3928,G
003,3929,F
003,3931,Gra
003,3932,Gra
003,3933,Gra
003,3934,Gra
003,3935,C
003,3938,Gra
003,3939,F
003,3940,Gra
003,3941,Gra
003,3942,H
003,3943,Gra
003,3944,G
003,3945,F
003,3946,F
003,3947,Gra
003,3949,F
003,3950,Gra
003,3951,Gra
003,3952,F
003,3953,Gra
003,3956,Gra
003,3957,Gra
003,3959,F
003,3961,F
003,3963,Gra
003,3966,F
003,3968,Gra
003,3969,Gra
003,3970,F
003,3971,Gra
003,3972,F
003,3973,Gra
003,3976,G
003,3977,Gra
003,3978,H
003,3979,Gra
003,3981,F
003,3982,F
003,3983,Gra
003,3984,F
003,3985,Gra
003,3986,Gra
003,3987,F
003,3988,Lym
003,3989,G
003,3990,C
003,3991,Gra
003,3992,Gra
003,3994,Gra
003,3996,Gra
003,4001,G
003,4003,Gra
003,4004,F
003,4006,Gra
003,4007,Gra
003,4008,F
003,4010,Gra
003,4011,Gra
003,4012,Gra
003,4013,Gra
003,4015,F
003,4016,G
003,4017,F
003,4018,Gra
003,4019,Gra
003,4021,F
003,4022,Gra
003,4023,Gra
003,4025,F
003,4027,Gra
003,4028,F
003,4029,F
003,4033,Gra
003,4034,F
003,4035,Lym
003,4037,Gra
003,4038,F
003,4039,Gra
003,4041,F
003,4043,F
003,4044,Gra
003,4046,Lym
003,4048,Gra
003,4049,F
003,4050,G
003,4051,Gra
003,4053,C
003,4056,F
003,4059,F
003,4061,F
003,4062,Gra
003,4063,F
003,4064,F
003,4065,F
003,4066,F
003,4067,Lym
003,4068,H
003,4070,Lym
003,4071,C
003,4072,F
003,4073,F
003,4074,Lym
003,4075,F
003,4076,Gra
003,4079,Gra
003,4080,Gra
003,4081,F
003,4083,F
003,4084,Gra
003,4085,Gra
003,4086,G
003,4087,F
003,4089,F
003,4091,Gra
003,4092,F
003,4093,F
003,4094,F
003,4095,F
003,4096,F
003,4097,F
003,4098,F
003,4099,F
003,4100,F
003,4101,Gra
003,4102,C
003,4104,Gra
003,4105,Gra
003,4110,Gra
003,4111,Lym
003,4113,Lym
003,4114,G
003,4115,C
003,4116,F
003,4118,Gra
003,4119,F
003,4121,F
003,4122,Gra
003,4123,F
003,4124,Gra
003,4125,Gra
003,4127,F
003,4128,Gra
003,4129,F
003,4130,Gra
003,4131,F
003,4133,F
003,4134,Gra
003,4137,F
003,4138,F
003,4139,F
003,4140,F
003,4141,Gra
003,4142,Gra
003,4144,F
003,4145,F
003,4146,Gra
003,4147,F
003,4148,F
003,4149,F
003,4150,F
003,4154,F
003,4155,F
003,4157,F
003,4159,Gra
003,4162,Gra
003,4163,F
003,4165,Gra
003,4166,Gra
003,4167,Gra
003,4171,Gra
003,4172,Lym
003,4173,F
003,4174,F
003,4176,Gra
003,4177,F
003,4178,F
003,4179,Gra
003,4180,Gra
003,4183,Lym
003,4184,F
003,4187,F
003,4189,Gra
003,4190,G
003,4191,Gra
003,4192,F
003,4193,G
003,4194,F
003,4195,Gra
003,4196,Gra
003,4197,Gra
003,4198,Gra
003,4199,F
003,4200,Gra
003,4202,F
003,4203,F
003,4204,Gra
003,4205,Gra
003,4209,F
003,4210,F
003,4211,Gra
003,4212,F
003,4213,Gra
003,4214,F
003,4215,Gra
003,4216,F
003,4218,Gra
003,4219,Gra
003,4220,Lym
003,4222,F
003,4223,Gra
003,4224,F
003,4225,F
003,4226,Gra
003,4229,Gra
003,4230,Lym
003,4231,Gra
003,4232,Gra
003,4236,Gra
003,4237,F
003,4238,F
003,4239,C
003,4240,Lym
003,4241,F
003,4243,F
003,4244,F
003,4246,Gra
003,4248,C
003,4249,F
003,4250,F
003,4252,Gra
003,4254,F
003,4255,Gra
003,4256,Gra
003,4257,Gra
003,4258,Lym
003,4260,F
003,4261,Gra
003,4262,F
003,4263,H
003,4265,Lym
003,4266,F
003,4268,Gra
003,4269,Gra
003,4270,F
003,4271,Gra
003,4272,Gra
003,4274,F
003,4275,Gra
003,4277,Gra
003,4278,Gra
003,4279,F
003,4281,Gra
003,4284,Lym
003,4286,F
003,4287,Lym
003,4288,F
003,4289,Gra
003,4291,Gra
003,4292,G
003,4293,Gra
003,4295,F
003,4296,F
003,4297,Gra
003,4298,Gra
003,4301,F
003,4302,Gra
003,4303,F
003,4304,Gra
003,4305,Lym
003,4307,Gra
003,4308,Gra
003,4310,F
003,4311,F
003,4312,Gra
003,4314,Gra
003,4315,F
003,4316,Gra
003,4319,Gra
003,4320,F
003,4323,Gra
003,4324,F
003,4326,G
003,4327,F
003,4329,Gra
003,4330,Gra
003,4332,Gra
003,4333,Gra
003,4334,Lym
003,4335,F
003,4336,F
003,4337,Gra
003,4338,F
003,4340,Lym
003,4341,Gra
003,4342,F
003,4343,G
003,4344,F
003,4346,F
003,4347,F
003,4348,Gra
003,4349,Gra
003,4350,Gra
003,4351,Gra
003,4355,Gra
003,4356,Gra
003,4359,Lym
003,4360,Gra
003,4361,Gra
003,4362,F
003,4363,G
003,4364,Gra
003,4366,Gra
003,4367,Gra
003,4368,Gra
003,4371,F
003,4374,F
003,4375,F
003,4378,Gra
003,4379,F
003,4381,Gra
003,4382,C
003,4383,Gra
003,4384,Gra
003,4385,F
003,4386,Gra
003,4387,Gra
003,4388,Gra
003,4389,F
003,4390,F
003,4391,Gra
003,4392,Gra
003,4394,Gra
003,4395,H
003,4396,F
003,4397,Gra
003,4398,Gra
003,4400,Gra
003,4401,F
003,4402,F
003,4403,F
003,4404,F
003,4405,G
003,4406,Gra
003,4407,Lym
003,4408,F
003,4412,Gra
003,4413,F
003,4414,Gra
003,4415,F
003,4417,F
003,4419,Gra
003,4420,H
003,4421,Gra
003,4422,Gra
003,4426,Gra
003,4427,F
003,4428,Mono
003,4429,Lym
003,4431,Gra
003,4433,Gra
003,4434,Lym
003,4435,F
003,4436,H
003,4437,Lym
003,4439,Gra
003,4440,Gra
003,4441,Gra
003,4442,F
003,4443,Lym
003,4444,Gra
003,4445,F
003,4448,F
003,4450,Gra
003,4452,G
003,4453,Lym
003,4455,F
003,4458,F
003,4460,Gra
003,4462,Gra
003,4463,F
003,4467,Gra
003,4468,Gra
003,4469,Gra
003,4470,H
003,4471,F
003,4472,Gra
003,4474,F
003,4475,Gra
003,4476,Lym
003,4477,F
003,4478,C
003,4479,F
003,4480,Gra
003,4481,F
003,4482,F
003,4483,Lym
003,4484,H
003,4486,Gra
003,4488,F
003,4489,Gra
003,4491,F
003,4492,F
003,4495,F
003,4496,Gra
003,4497,Lym
003,4498,Lym
003,4499,Gra
003,4500,F
003,4501,F
003,4502,G
003,4503,Gra
003,4504,Gra
003,4505,H
003,4508,Gra
003,4509,Gra
003,4511,Gra
003,4512,Gra
003,4513,Gra
003,4514,F
003,4515,Mono
003,4516,Gra
003,4517,Gra
003,4519,Gra
003,4521,Gra
003,4522,Gra
003,4523,F
003,4525,Gra
003,4526,G
003,4527,Gra
003,4532,Gra
003,4533,Gra
003,4534,Gra
003,4536,F
003,4540,Gra
003,4541,Gra
003,4542,F
003,4543,Gra
003,4546,F
003,4548,Gra
003,4549,Gra
003,4551,F
003,4552,F
003,4554,F
003,4555,C
003,4556,F
003,4557,F
003,4558,Gra
003,4559,F
003,4562,Gra
003,4563,F
003,4565,F
003,4566,F
003,4567,F
003,4568,Gra
003,4571,Gra
003,4572,Gra
003,4573,Gra
003,4576,Gra
003,4577,Gra
003,4578,Gra
003,4579,F
003,4580,F
003,4581,F
003,4582,Gra
003,4583,Gra
003,4584,F
003,4585,Gra
003,4586,H
003,4588,Lym
003,4589,Gra
003,4591,Lym
003,4592,Gra
003,4594,Gra
003,4596,Lym
003,4597,Gra
003,4598,Gra
003,4600,F
003,4603,F
003,4604,Gra
003,4605,F
003,4606,G
003,4607,F
003,4608,Gra
003,4609,Gra
003,4610,F
003,4611,C
003,4613,F
003,4614,Lym
003,4616,Gra
003,4617,Gra
003,4619,Gra
003,4621,F
003,4622,C
003,4623,Gra
003,4624,Gra
003,4625,F
003,4626,Gra
003,4627,Gra
003,4628,Gra
003,4629,F
003,4630,F
003,4631,H
003,4632,F
003,4633,F
003,4635,Lym
003,4636,H
003,4637,Gra
003,4638,Lym
003,4639,Gra
003,4641,F
003,4642,F
003,4643,Gra
003,4644,Lym
003,4645,Mono
003,4646,F
003,4647,Gra
003,4648,F
003,4649,F
003,4652,Gra
003,4654,Gra
003,4655,Lym
003,4658,F
003,4659,F
003,4660,F
003,4661,F
003,4662,Gra
003,4663,Gra
003,4664,Gra
003,4665,Lym
003,4666,Lym
003,4667,H
003,4669,F
003,4670,Gra
003,4671,Gra
003,4672,F
003,4673,F
003,4674,Lym
003,4675,H
003,4676,Lym
003,4677,G
003,4678,G
003,4680,Lym
003,4681,Gra
003,4682,F
003,4683,F
003,4684,F
003,4685,Gra
003,4686,Gra
003,4688,Gra
003,4690,F
003,4691,Gra
003,4692,F
003,4693,H
003,4694,Lym
003,4695,F
003,4697,F
003,4698,Lym
003,4699,Gra
003,4700,Gra
003,4702,Gra
003,4704,Gra
003,4705,F
003,4707,Gra
003,4708,G
003,4709,Gra
003,4710,Gra
003,4711,Gra
003,4712,H
003,4714,Gra
003,4715,Gra
003,4717,F
003,4718,Gra
003,4719,Gra
003,4721,C
003,4726,Gra
003,4727,F
003,4729,G
003,4730,F
003,4731,F
003,4732,F
003,4733,Gra
003,4734,Lym
003,4735,F
003,4736,F
003,4737,F
003,4738,Lym
003,4739,Gra
003,4740,F
003,4741,Gra
003,4743,Lym
003,4744,Gra
003,4745,F
003,4746,Gra
003,4747,Lym
003,4748,Gra
003,4750,Lym
003,4751,G
003,4753,Gra
003,4754,Gra
003,4756,F
003,4757,F
003,4759,F
003,4761,F
003,4763,F
003,4764,Gra
003,4765,Lym
003,4766,Gra
003,4767,Gra
003,4768,Gra
003,4769,Gra
003,4770,Gra
003,4771,Gra
003,4772,Gra
003,4773,Gra
003,4774,Gra
003,4775,Lym
003,4777,F
003,4778,Gra
003,4779,Gra
003,4780,C
003,4781,Lym
003,4782,H
003,4786,Lym
003,4787,Gra
003,4788,Gra
003,4789,F
003,4791,Gra
003,4792,Gra
003,4793,Gra
003,4794,Lym
003,4795,Lym
003,4796,Gra
003,4797,Gra
003,4798,F
003,4799,F
003,4800,Gra
003,4801,Gra
003,4802,F
003,4803,F
003,4804,Gra
003,4806,Lym
003,4807,H
003,4808,F
003,4809,Gra
003,4811,Gra
003,4812,Gra
003,4813,F
003,4814,Lym
003,4815,F
003,4816,F
003,4817,Lym
003,4819,Gra
003,4823,Gra
003,4824,Gra
003,4826,F
003,4827,Gra
003,4828,Gra
003,4829,Gra
003,4831,C
003,4832,Gra
003,4834,Gra
003,4835,Gra
003,4837,Gra
003,4839,Lym
003,4840,Lym
003,4841,F
003,4842,F
003,4843,Gra
003,4844,C
003,4845,F
003,4847,F
003,4848,F
003,4849,Gra
003,4852,Gra
003,4853,Gra
003,4855,H
003,4856,Lym
003,4858,Gra
003,4859,Gra
003,4860,F
003,4862,F
003,4863,F
003,4864,H
003,4865,Gra
003,4866,H
